NOME,ANO,PONTO_VIRADA,FASE,TURMA,PEDRA,INDE,IAA,IEG,IPS,IDA,IPP,IPV,IAN,IDADE
ALUNO-420,2022,1,1,L,Topázio,8.2,9.5,9.23,7.5,9.08,6.25,8.56,5.0,
ALUNO-421,2022,0,5,A,Quartzo,5.58,9.17,6.15,5.0,5.61,4.38,4.37,5.0,15.0
ALUNO-422,2022,0,1,H,Ametista,7.63,9.5,9.19,7.5,7.08,5.62,8.08,5.0,
ALUNO-424,2022,0,2,I,Ágata,6.78,9.0,7.68,6.25,5.42,6.67,7.33,5.0,12.0
ALUNO-425,2022,0,4,F,Ágata,6.48,10.0,6.35,7.5,4.61,7.03,6.67,5.0,13.0
ALUNO-427,2022,0,0,K,Topázio,8.57,9.5,9.23,6.88,9.52,5.62,8.08,10.0,
ALUNO-428,2022,0,1,U,Ametista,7.59,9.0,8.34,7.5,7.83,6.25,7.92,5.0,
ALUNO-429,2022,0,2,B,Ágata,6.85,8.0,7.75,7.5,5.75,6.04,7.5,5.0,
ALUNO-430,2022,0,0,Q,Ametista,7.05,8.0,8.34,7.5,6.33,5.31,7.67,5.0,
ALUNO-432,2022,0,1,H,Quartzo,4.95,6.92,7.22,5.0,3.75,3.12,3.75,5.0,
ALUNO-433,2022,1,2,D,Topázio,8.26,7.0,10.0,7.5,7.5,6.25,8.44,10.0,
ALUNO-434,2022,1,3,N,Ametista,7.89,10.0,10.0,6.88,6.06,8.12,8.39,5.0,
ALUNO-436,2022,0,2,Q,Ágata,6.29,9.0,5.64,7.5,4.75,6.25,7.17,5.0,
ALUNO-437,2022,0,1,B,Ametista,7.7,8.5,8.78,7.5,8.75,5.83,7.56,5.0,9.0
ALUNO-438,2022,0,7,A,Quartzo,5.85,7.92,4.52,7.5,3.31,7.97,7.22,5.0,
ALUNO-441,2022,0,3,M,Ágata,6.8,8.75,5.77,5.62,6.34,7.34,6.04,10.0,11.0
ALUNO-444,2022,0,2,L,Ametista,7.28,8.0,9.34,7.5,5.93,6.46,7.67,5.0,
ALUNO-446,2022,0,0,Q,Ametista,7.68,8.0,9.57,7.5,7.83,5.62,7.92,5.0,
ALUNO-447,2022,0,1,R,Ametista,7.3,8.5,8.9,5.62,7.42,6.04,7.61,5.0,10.0
ALUNO-448,2022,1,2,P,Ametista,7.48,9.0,9.14,7.5,5.58,6.88,8.5,5.0,11.0
ALUNO-449,2022,0,2,L,Ametista,7.69,8.0,8.27,7.5,6.17,6.46,8.06,10.0,9.0
ALUNO-450,2022,0,5,C,Quartzo,4.33,7.92,1.95,7.5,1.17,5.0,5.83,5.0,15.0
ALUNO-452,2022,0,1,R,Ágata,7.0,6.92,8.71,5.62,6.92,6.25,7.5,5.0,
ALUNO-454,2022,1,5,C,Ametista,7.64,8.33,7.53,7.5,7.76,7.66,8.67,5.0,
ALUNO-455,2022,0,2,I,Topázio,8.4,9.0,9.56,7.5,8.08,6.67,7.78,10.0,9.0
ALUNO-456,2022,0,1,R,Ametista,7.87,8.5,9.31,7.5,7.75,6.88,8.33,5.0,
ALUNO-461,2022,1,1,H,Ametista,7.86,9.0,9.0,7.5,7.42,6.56,8.83,5.0,
ALUNO-463,2022,0,5,K,Ametista,7.67,9.17,9.24,5.0,6.0,7.19,7.46,10.0,12.0
ALUNO-465,2022,1,1,H,Ametista,7.85,8.0,8.99,7.5,8.0,6.56,8.75,5.0,
ALUNO-469,2022,0,4,B,Ametista,7.5,8.33,8.23,5.62,5.36,8.12,7.88,10.0,12.0
ALUNO-470,2022,1,1,F,Ametista,7.66,8.5,9.25,6.88,7.5,5.94,8.42,5.0,
ALUNO-471,2022,0,1,U,Ametista,7.04,9.0,8.83,7.5,6.75,5.62,6.08,5.0,
ALUNO-474,2022,0,2,A,Ágata,6.64,9.0,8.69,7.5,3.67,6.25,6.94,5.0,10.0
ALUNO-475,2022,0,3,B,Quartzo,4.27,0.0,6.21,5.0,3.17,6.41,3.75,5.0,
ALUNO-477,2022,0,2,M,Ágata,6.34,10.0,6.77,5.0,5.08,6.46,6.61,5.0,12.0
ALUNO-479,2022,0,6,A,Quartzo,4.99,0.0,3.97,8.75,3.73,5.47,7.61,5.0,
ALUNO-480,2022,0,0,H,Ágata,6.33,8.0,5.9,8.12,5.0,4.38,5.5,10.0,
ALUNO-481,2022,0,0,O,Ametista,7.5,9.0,8.87,7.5,7.83,5.31,7.42,5.0,
ALUNO-482,2022,1,3,F,Topázio,8.47,10.0,10.0,7.5,7.67,8.59,9.13,5.0,12.0
ALUNO-483,2022,1,3,F,Topázio,8.67,9.58,9.67,5.62,8.17,8.44,8.71,10.0,11.0
ALUNO-486,2022,0,3,C,Quartzo,4.5,0.0,4.78,5.62,6.0,5.31,3.75,5.0,12.0
ALUNO-489,2022,0,1,N,Ametista,7.48,8.0,9.17,7.5,7.75,5.83,7.33,5.0,
ALUNO-490,2022,0,4,A,Ágata,6.85,7.92,8.24,5.62,6.72,7.66,7.42,2.5,14.0
ALUNO-491,2022,0,2,F,Ametista,7.18,9.5,9.44,7.5,5.5,6.25,6.83,5.0,10.0
ALUNO-493,2022,0,1,U,Ágata,6.38,6.92,8.67,7.5,5.75,5.0,5.25,5.0,
ALUNO-496,2022,0,5,B,Ametista,7.86,9.58,8.88,7.5,6.16,6.46,7.5,10.0,11.0
ALUNO-497,2022,0,3,N,Ametista,7.04,8.75,5.6,7.5,6.78,7.5,5.94,10.0,
ALUNO-498,2022,0,3,E,Quartzo,5.67,9.58,4.26,7.5,2.56,6.25,4.87,10.0,
ALUNO-499,2022,1,2,A,Ametista,7.88,9.5,8.98,8.12,7.5,6.25,8.5,5.0,11.0
ALUNO-501,2022,0,1,C,Ametista,7.34,8.0,9.27,7.5,7.08,6.04,7.06,5.0,
ALUNO-502,2022,0,4,L,Ametista,7.36,10.0,8.33,9.38,4.41,8.12,7.79,5.0,13.0
ALUNO-503,2022,0,1,B,Ametista,7.83,8.5,10.0,7.5,8.17,6.04,7.44,5.0,8.0
ALUNO-504,2022,0,5,B,Ágata,6.72,9.17,7.04,7.5,7.0,4.58,6.46,5.0,
ALUNO-505,2022,0,4,H,Ametista,7.89,9.17,7.94,10.0,5.33,7.81,7.71,10.0,
ALUNO-507,2022,0,4,F,Ágata,6.74,9.58,7.96,5.62,5.58,7.34,6.37,5.0,13.0
ALUNO-508,2022,0,0,D,Ametista,7.77,8.5,9.71,7.5,7.92,5.62,7.92,5.0,
ALUNO-510,2022,1,0,S,Ametista,7.59,8.92,8.99,6.88,7.5,5.31,8.42,5.0,
ALUNO-513,2022,1,1,H,Topázio,8.22,10.0,9.23,7.5,8.5,6.56,8.83,5.0,9.0
ALUNO-514,2022,0,5,B,Ágata,6.06,7.92,6.92,7.5,4.75,4.58,6.13,5.0,
ALUNO-516,2022,0,0,U,Ametista,7.14,9.5,7.13,7.5,6.92,5.62,7.83,5.0,
ALUNO-519,2022,0,0,Z,Topázio,8.33,8.5,8.66,7.5,8.9,5.62,8.25,10.0,
ALUNO-520,2022,0,4,L,Topázio,8.32,7.5,10.0,6.25,7.74,7.34,8.29,10.0,10.0
ALUNO-521,2022,0,2,F,Ágata,6.95,8.5,7.38,6.25,6.67,6.67,7.5,5.0,10.0
ALUNO-522,2022,0,2,D,Quartzo,5.86,8.5,4.28,7.5,4.47,5.42,7.33,5.0,11.0
ALUNO-524,2022,1,1,J,Topázio,8.26,9.5,9.86,7.5,8.17,6.67,8.94,5.0,9.0
ALUNO-525,2022,0,7,D,Topázio,8.07,8.75,10.0,7.5,7.75,7.34,8.29,5.0,
ALUNO-527,2022,0,7,A,Ágata,6.82,0.0,8.4,7.5,7.63,8.28,7.67,5.0,16.0
ALUNO-528,2022,0,3,E,Quartzo,5.92,8.33,5.34,7.5,5.0,6.25,5.71,5.0,
ALUNO-529,2022,0,1,M,Ametista,7.76,9.5,7.6,7.5,9.5,6.25,7.56,5.0,
ALUNO-532,2022,0,0,T,Ágata,6.34,9.0,6.96,7.5,4.58,5.0,6.92,5.0,
ALUNO-536,2022,0,2,K,Ágata,6.64,6.92,9.65,7.5,4.33,5.62,6.72,5.0,
ALUNO-537,2022,0,0,F,Ágata,6.1,7.5,7.36,5.0,5.05,5.0,6.83,5.0,
ALUNO-539,2022,0,0,S,Ágata,6.81,10.0,7.9,5.62,6.5,4.69,7.0,5.0,
ALUNO-541,2022,0,5,A,Ágata,6.72,8.33,7.95,5.62,4.78,5.62,6.08,10.0,13.0
ALUNO-543,2022,0,0,Z,Topázio,8.14,9.5,8.55,7.5,8.07,5.62,7.75,10.0,
ALUNO-544,2022,0,3,N,Ágata,6.53,8.33,6.92,6.88,5.83,7.34,6.11,5.0,12.0
ALUNO-546,2022,0,7,A,Quartzo,4.79,7.08,4.63,6.25,1.59,4.53,6.28,5.0,18.0
ALUNO-548,2022,0,1,D,Topázio,8.31,9.5,9.14,7.5,7.5,6.46,8.17,10.0,
ALUNO-551,2022,1,0,A,Topázio,8.65,8.5,9.2,8.12,9.18,5.94,8.58,10.0,
ALUNO-553,2022,0,1,C,Ametista,7.09,8.0,10.0,7.5,5.25,5.83,7.06,5.0,
ALUNO-554,2022,0,2,Q,Ametista,7.84,9.0,8.72,7.5,8.75,6.46,7.78,5.0,
ALUNO-556,2022,0,3,F,Ágata,6.98,7.08,8.67,5.0,6.0,7.66,7.88,5.0,
ALUNO-557,2022,0,3,K,Quartzo,5.68,9.17,5.29,7.5,3.0,6.88,5.83,5.0,12.0
ALUNO-558,2022,0,3,L,Quartzo,5.42,7.08,5.81,6.25,3.0,7.03,5.62,5.0,
ALUNO-560,2022,0,2,K,Quartzo,5.26,9.0,3.7,5.0,2.97,5.83,7.22,5.0,10.0
ALUNO-561,2022,0,3,I,Quartzo,5.99,7.5,5.79,5.62,6.0,7.5,6.58,2.5,13.0
ALUNO-562,2022,0,3,K,Ametista,7.95,7.92,8.28,7.5,8.14,7.19,7.0,10.0,9.0
ALUNO-563,2022,0,1,P,Ametista,7.04,8.5,9.05,7.5,5.83,5.62,7.0,5.0,
ALUNO-565,2022,0,1,M,Ametista,7.59,9.0,9.22,7.5,7.92,5.83,7.17,5.0,
ALUNO-566,2022,0,6,A,Ametista,7.61,8.75,6.44,7.5,7.53,7.19,7.33,10.0,
ALUNO-569,2022,0,1,B,Topázio,8.23,9.0,10.0,7.5,9.5,6.04,7.89,5.0,8.0
ALUNO-573,2022,1,0,O,Ametista,7.51,9.5,8.72,7.5,6.5,5.62,8.5,5.0,
ALUNO-574,2022,1,7,A,Topázio,8.11,8.75,9.48,7.5,6.72,8.44,9.5,5.0,16.0
ALUNO-575,2022,0,0,O,Ágata,7.03,9.5,7.98,7.5,6.17,5.62,7.17,5.0,
ALUNO-576,2022,0,0,H,Ágata,6.98,10.0,7.5,7.5,4.43,5.31,6.58,10.0,
ALUNO-578,2022,0,0,E,Ametista,7.44,8.5,8.99,7.5,6.58,5.94,8.17,5.0,
ALUNO-579,2022,0,2,I,Ametista,7.56,9.0,8.35,6.25,8.08,6.46,8.0,5.0,10.0
ALUNO-580,2022,0,1,D,Ametista,7.59,10.0,9.52,7.5,6.5,6.25,7.56,5.0,
ALUNO-582,2022,0,1,U,Ametista,7.28,9.5,8.84,7.5,6.25,6.25,7.17,5.0,
ALUNO-583,2022,0,5,A,Quartzo,5.49,6.25,6.51,5.62,4.33,4.38,5.96,5.0,14.0
ALUNO-585,2022,0,2,J,Quartzo,5.52,10.0,5.4,5.0,4.58,4.17,6.78,2.5,15.0
ALUNO-586,2022,0,2,K,Ametista,7.45,9.5,9.31,7.5,6.33,6.25,7.5,5.0,10.0
ALUNO-587,2022,0,0,D,Ágata,6.43,7.42,7.92,5.62,5.75,5.62,6.67,5.0,
ALUNO-588,2022,0,1,F,Ametista,7.3,8.5,9.49,5.62,7.0,5.94,7.5,5.0,8.0
ALUNO-590,2022,0,0,H,Ametista,7.74,9.0,7.67,8.12,8.35,4.69,6.75,10.0,
ALUNO-591,2022,0,1,R,Topázio,8.15,8.0,9.63,7.5,7.75,6.25,7.5,10.0,
ALUNO-592,2022,0,3,L,Quartzo,3.7,7.92,3.36,5.0,1.11,4.06,4.29,2.5,
ALUNO-593,2022,0,5,L,Ágata,6.31,8.33,6.64,7.5,4.83,6.72,6.29,5.0,
ALUNO-594,2022,1,1,M,Topázio,8.12,9.0,9.22,7.5,9.17,5.83,8.56,5.0,11.0
ALUNO-595,2022,0,1,L,Ametista,7.71,9.0,9.67,7.5,5.67,5.62,7.17,10.0,
ALUNO-600,2022,0,0,F,Ágata,6.74,9.0,8.6,5.0,7.15,3.75,6.58,5.0,
ALUNO-602,2022,0,1,H,Quartzo,4.97,9.5,3.84,5.0,2.25,4.38,6.83,5.0,11.0
ALUNO-603,2022,0,2,Q,Quartzo,5.56,9.5,8.61,5.0,2.33,3.33,5.44,5.0,13.0
ALUNO-607,2022,0,4,H,Ágata,6.32,9.17,6.53,7.5,5.0,6.25,6.13,5.0,
ALUNO-608,2022,0,5,B,Ágata,6.58,7.08,7.56,5.62,7.47,5.0,6.5,5.0,14.0
ALUNO-610,2022,0,5,A,Quartzo,5.54,5.0,5.95,7.5,3.01,5.42,7.29,5.0,
ALUNO-612,2022,0,1,F,Quartzo,5.43,10.0,7.76,6.88,2.5,4.38,5.0,2.5,
ALUNO-613,2022,0,2,P,Ágata,6.66,9.0,7.23,5.0,3.08,6.46,7.78,10.0,11.0
ALUNO-615,2022,1,1,E,Topázio,8.34,10.0,9.03,7.5,8.92,6.88,9.06,5.0,8.0
ALUNO-617,2022,0,1,B,Ametista,7.79,8.5,8.78,7.5,6.83,6.04,7.33,10.0,
ALUNO-621,2022,0,0,F,Ágata,6.63,9.5,6.24,7.5,7.1,5.0,6.33,5.0,
ALUNO-622,2022,0,3,G,Quartzo,4.28,9.17,2.82,7.5,0.89,5.94,3.88,5.0,12.0
ALUNO-623,2022,0,3,N,Ametista,7.45,9.17,7.75,7.5,5.22,6.88,7.5,10.0,
ALUNO-624,2022,0,4,F,Quartzo,3.74,7.08,3.54,5.0,1.44,5.0,3.92,2.5,15.0
ALUNO-628,2022,1,0,L,Topázio,8.17,9.0,9.16,7.5,8.75,6.56,8.92,5.0,
ALUNO-632,2022,0,1,N,Quartzo,5.82,7.42,7.58,7.5,1.25,6.04,7.28,5.0,
ALUNO-633,2022,0,1,J,Ágata,6.86,9.5,7.19,5.0,7.5,5.83,6.94,5.0,
ALUNO-634,2022,0,2,A,Quartzo,5.25,8.0,5.83,3.75,2.92,4.79,6.72,5.0,12.0
ALUNO-637,2022,0,2,P,Ágata,6.92,9.0,9.39,7.5,3.75,6.46,7.5,5.0,
ALUNO-638,2022,0,3,G,Quartzo,4.31,9.17,3.64,5.0,1.78,5.62,3.75,5.0,13.0
ALUNO-641,2022,0,2,U,Ágata,6.31,9.5,6.74,7.5,4.08,6.04,6.72,5.0,
ALUNO-642,2022,0,1,D,Ágata,6.95,0.0,9.37,5.0,9.08,6.46,8.06,5.0,9.0
ALUNO-643,2022,0,0,L,Topázio,8.06,10.0,9.35,7.5,8.17,6.56,8.25,5.0,
ALUNO-644,2022,1,3,A,Topázio,8.44,9.17,8.31,6.25,8.11,8.91,8.63,10.0,10.0
ALUNO-645,2022,0,1,A,Quartzo,4.74,9.5,4.02,7.5,1.17,4.17,5.44,5.0,8.0
ALUNO-647,2022,0,2,P,Ametista,7.37,9.5,8.95,5.0,6.92,6.67,7.89,5.0,11.0
ALUNO-649,2022,1,3,N,Ametista,7.9,8.75,10.0,6.88,6.44,8.12,8.67,5.0,
ALUNO-650,2022,0,0,T,Ágata,6.92,8.0,8.38,7.5,6.08,5.62,7.08,5.0,
ALUNO-651,2022,0,1,H,Quartzo,5.23,9.0,4.08,7.5,2.92,5.0,5.92,5.0,
ALUNO-652,2022,0,2,I,Ágata,6.08,7.42,7.46,5.0,4.93,5.62,6.5,5.0,
ALUNO-654,2022,0,2,Q,Ágata,6.88,7.0,7.87,7.5,6.25,6.46,7.28,5.0,
ALUNO-656,2022,1,0,S,Topázio,8.51,10.0,9.35,7.5,9.58,5.94,9.42,5.0,
ALUNO-657,2022,1,3,A,Topázio,8.62,9.17,9.54,8.75,6.78,8.75,8.46,10.0,11.0
ALUNO-658,2022,0,0,T,Quartzo,5.99,10.0,6.04,7.5,2.83,5.31,7.17,5.0,
ALUNO-662,2022,0,1,R,Topázio,8.1,9.5,9.63,7.5,9.25,6.25,7.5,5.0,
ALUNO-663,2022,0,2,D,Quartzo,5.38,5.83,4.98,7.5,4.5,4.38,6.06,5.0,10.0
ALUNO-664,2022,1,6,A,Topázio,8.84,10.0,9.49,9.38,8.01,9.06,10.0,5.0,15.0
ALUNO-665,2022,0,0,D,Ametista,7.54,9.5,9.47,7.5,7.0,5.62,7.42,5.0,
ALUNO-667,2022,0,3,D,Ágata,6.1,6.25,7.25,7.5,4.0,7.5,6.12,5.0,
ALUNO-668,2022,0,2,K,Ágata,6.66,9.0,7.32,7.5,5.25,6.04,6.94,5.0,10.0
ALUNO-669,2022,0,1,G,Ágata,6.03,9.0,9.03,6.88,1.92,5.0,6.25,5.0,
ALUNO-673,2022,0,3,N,Ametista,7.79,9.17,9.14,5.62,5.17,7.97,8.28,10.0,
ALUNO-674,2022,0,3,E,Ágata,6.55,7.5,6.12,7.5,6.75,7.34,6.21,5.0,
ALUNO-679,2022,0,0,L,Ametista,7.28,10.0,9.68,7.5,6.67,5.94,7.08,2.5,
ALUNO-681,2022,0,3,K,Ágata,6.67,9.58,6.92,7.5,4.56,8.28,6.67,5.0,13.0
ALUNO-686,2022,0,1,G,Ágata,6.85,8.5,7.35,6.88,6.58,5.62,7.33,5.0,11.0
ALUNO-687,2022,0,3,A,Ágata,6.33,7.5,7.97,7.5,4.13,7.66,6.96,2.5,
ALUNO-689,2022,0,3,B,Ametista,8.02,8.75,9.25,5.0,6.33,8.75,8.25,10.0,11.0
ALUNO-690,2022,0,0,L,Ametista,7.4,9.5,9.69,7.5,6.5,5.31,7.17,5.0,
ALUNO-692,2022,1,2,Q,Ametista,7.19,6.42,8.18,6.25,7.33,6.46,8.39,5.0,
ALUNO-693,2022,0,1,K,Ametista,7.43,8.5,8.62,7.5,7.42,6.04,7.61,5.0,8.0
ALUNO-694,2022,1,0,N,Ametista,7.43,10.0,6.71,7.5,7.08,6.56,8.83,5.0,
ALUNO-695,2022,0,1,A,Ametista,7.62,10.0,9.88,7.5,7.25,5.0,7.22,5.0,8.0
ALUNO-697,2022,0,3,L,Quartzo,4.1,0.0,5.61,6.25,0.0,7.34,6.83,2.5,
ALUNO-700,2022,0,2,I,Ágata,6.1,10.0,5.86,5.62,4.0,6.25,7.22,5.0,11.0
ALUNO-701,2022,0,3,M,Ágata,6.33,9.17,7.73,6.88,4.79,7.34,6.21,2.5,
ALUNO-703,2022,0,4,B,Ágata,6.82,8.33,5.95,7.5,6.19,7.81,7.67,5.0,13.0
ALUNO-705,2022,0,3,E,Ágata,6.47,9.17,6.42,7.5,3.33,6.88,5.83,10.0,
ALUNO-706,2022,0,3,G,Ágata,6.71,10.0,7.4,5.62,5.28,7.34,6.92,5.0,
ALUNO-707,2022,0,3,D,Quartzo,5.94,8.75,6.87,7.5,3.5,7.19,6.37,2.5,14.0
ALUNO-708,2022,0,1,J,Quartzo,5.89,8.0,6.13,7.5,2.83,6.46,7.0,5.0,10.0
ALUNO-709,2022,0,1,K,Ametista,7.51,9.5,9.25,7.5,7.08,5.62,7.39,5.0,
ALUNO-710,2022,1,3,B,Topázio,8.12,9.17,9.1,7.5,5.11,8.91,8.62,10.0,10.0
ALUNO-711,2022,0,2,M,Quartzo,5.56,8.5,7.26,5.0,2.58,5.83,5.78,5.0,
ALUNO-715,2022,0,1,U,Ágata,7.0,9.0,7.42,7.5,6.75,5.62,7.25,5.0,
ALUNO-721,2022,0,3,G,Quartzo,4.56,7.5,3.81,5.0,1.28,6.88,5.54,5.0,12.0
ALUNO-722,2022,0,1,M,Topázio,8.34,9.5,9.71,7.5,9.58,6.25,8.28,5.0,
ALUNO-723,2022,0,3,C,Quartzo,4.44,0.0,5.12,7.5,3.44,5.94,4.42,5.0,
ALUNO-727,2022,0,0,N,Quartzo,5.7,9.5,5.03,7.5,2.58,5.62,7.08,5.0,
ALUNO-728,2022,0,2,U,Ametista,7.62,9.0,9.6,5.0,5.67,6.04,7.83,10.0,
ALUNO-729,2022,0,4,B,Ametista,7.24,7.08,8.36,6.25,7.17,7.81,7.62,5.0,
ALUNO-732,2022,0,6,A,Ametista,7.37,8.75,5.25,8.75,6.08,7.66,7.94,10.0,14.0
ALUNO-734,2022,0,3,A,Ametista,7.3,8.33,8.84,7.5,3.75,7.5,7.25,10.0,
ALUNO-735,2022,0,0,J,Ágata,6.82,6.42,7.27,5.62,5.92,5.62,7.08,10.0,
ALUNO-737,2022,0,2,U,Ametista,7.38,8.0,9.68,7.5,6.33,6.25,7.5,5.0,11.0
ALUNO-738,2022,0,4,P,Ágata,7.01,8.33,9.18,5.62,4.88,6.41,5.79,10.0,12.0
ALUNO-739,2022,1,4,A,Ametista,7.97,9.17,8.04,9.38,7.39,8.59,8.38,5.0,13.0
ALUNO-741,2022,1,5,L,Ametista,7.54,9.17,7.82,6.88,6.72,8.28,8.5,5.0,
ALUNO-742,2022,0,4,F,Ametista,7.41,7.92,7.61,6.88,5.69,7.34,7.67,10.0,
ALUNO-743,2022,0,1,K,Ametista,7.38,8.0,8.48,5.62,8.42,5.83,7.78,5.0,8.0
ALUNO-746,2022,1,3,F,Topázio,8.51,7.5,9.39,6.25,7.78,8.59,9.21,10.0,10.0
ALUNO-747,2022,0,5,A,Ametista,7.59,7.92,8.86,5.62,6.78,6.25,7.42,10.0,13.0
ALUNO-751,2022,0,1,J,Ametista,7.59,9.5,9.07,7.5,7.75,6.04,7.11,5.0,
ALUNO-752,2022,0,0,J,Ametista,7.22,8.5,9.05,5.62,7.17,5.62,7.5,5.0,
ALUNO-753,2022,0,4,B,Quartzo,5.06,7.92,3.44,7.5,1.78,4.84,4.96,10.0,12.0
ALUNO-754,2022,0,5,K,Ágata,6.6,8.75,6.77,7.5,5.5,7.34,6.42,5.0,
ALUNO-755,2022,0,5,L,Ametista,7.47,7.5,8.79,5.0,6.94,8.12,6.29,10.0,13.0
ALUNO-757,2022,0,3,E,Ágata,6.2,7.5,6.69,7.5,4.75,6.25,6.42,5.0,13.0
ALUNO-759,2022,0,0,U,Ametista,8.0,9.0,8.62,7.5,7.83,5.62,7.5,10.0,
ALUNO-760,2022,0,1,P,Ametista,7.06,8.5,9.29,7.5,3.92,5.62,6.28,10.0,7.0
ALUNO-761,2022,0,0,U,Ametista,7.23,10.0,8.61,7.5,6.0,5.62,7.5,5.0,
ALUNO-762,2022,0,1,N,Ágata,6.62,7.0,6.73,7.5,6.5,6.25,7.0,5.0,
ALUNO-763,2022,0,1,D,Ametista,8.01,9.0,9.34,7.5,8.58,6.46,8.17,5.0,
ALUNO-764,2022,0,0,J,Ágata,6.9,9.5,8.41,5.62,6.25,4.69,7.42,5.0,
ALUNO-765,2022,1,0,Y,Topázio,8.49,10.0,8.81,7.5,8.67,5.62,8.42,10.0,
ALUNO-766,2022,0,6,A,Quartzo,4.95,0.0,4.62,7.5,4.77,6.25,6.0,5.0,15.0
ALUNO-768,2022,0,4,B,Ametista,7.08,7.92,8.57,5.62,6.53,7.5,7.29,5.0,14.0
ALUNO-770,2022,1,3,C,Topázio,8.46,9.17,8.84,7.5,7.56,8.28,8.46,10.0,
ALUNO-771,2022,0,0,G,Ágata,6.52,8.92,8.11,7.5,6.67,3.44,5.42,5.0,
ALUNO-772,2022,0,7,D,Ametista,7.23,6.25,8.69,6.25,9.0,5.62,6.88,5.0,
ALUNO-773,2022,1,3,F,Topázio,8.66,10.0,9.88,7.5,8.44,8.91,9.25,5.0,12.0
ALUNO-774,2022,1,3,F,Topázio,8.64,8.33,9.42,7.5,7.56,8.28,9.17,10.0,
ALUNO-778,2022,0,0,Q,Ágata,6.82,8.0,5.41,7.5,6.08,4.69,7.5,10.0,
ALUNO-781,2022,0,3,L,Ágata,6.24,0.0,7.76,6.25,6.79,7.5,7.25,5.0,
ALUNO-783,2022,0,2,U,Ágata,6.54,3.5,8.5,5.0,6.25,6.25,8.06,5.0,11.0
ALUNO-784,2022,0,3,B,Topázio,8.22,8.75,9.74,4.38,7.28,8.44,8.29,10.0,
ALUNO-787,2022,0,5,K,Ágata,6.67,7.92,6.77,7.5,6.75,7.34,5.96,5.0,
ALUNO-788,2022,0,5,A,Ágata,6.05,8.75,8.44,6.25,2.11,5.21,7.08,5.0,
ALUNO-790,2022,0,5,B,Topázio,8.4,10.0,10.0,7.5,7.0,6.04,8.25,10.0,13.0
ALUNO-791,2022,0,0,L,Ametista,8.0,9.0,8.79,7.5,7.5,5.62,7.67,10.0,
ALUNO-792,2022,0,3,B,Quartzo,5.55,0.0,6.18,5.0,4.61,7.03,5.96,10.0,11.0
ALUNO-794,2022,0,4,L,Ametista,7.3,7.92,9.79,5.62,6.59,7.97,8.12,2.5,11.0
ALUNO-796,2022,0,4,A,Ágata,6.26,7.5,6.41,7.5,4.56,7.66,6.5,5.0,13.0
ALUNO-798,2022,0,4,L,Ágata,6.49,8.33,8.07,5.62,4.69,7.5,6.46,5.0,
ALUNO-799,2022,1,2,J,Ametista,7.9,9.5,8.6,7.5,5.92,6.04,8.44,10.0,
ALUNO-800,2022,0,1,J,Ametista,7.86,9.5,9.28,7.5,9.0,5.83,7.11,5.0,
ALUNO-801,2022,0,0,N,Ágata,6.95,8.0,7.63,7.5,6.92,5.62,7.17,5.0,
ALUNO-802,2022,0,1,B,Topázio,8.29,9.5,9.72,7.5,7.42,6.04,7.78,10.0,
ALUNO-804,2022,0,1,C,Ametista,7.37,9.0,9.27,7.5,6.17,5.83,7.72,5.0,
ALUNO-805,2022,0,1,P,Ágata,6.61,8.5,7.43,7.5,5.5,6.04,6.61,5.0,
ALUNO-806,2022,0,0,Y,Ametista,7.41,9.0,7.21,7.5,5.87,5.62,7.92,10.0,
ALUNO-807,2022,1,1,J,Topázio,8.81,9.5,10.0,8.75,9.5,6.67,9.61,5.0,8.0
ALUNO-808,2022,0,0,Q,Ágata,6.64,7.0,6.57,7.5,6.75,5.31,7.5,5.0,
ALUNO-810,2022,0,2,U,Quartzo,5.93,9.0,7.03,7.5,2.0,5.62,7.06,5.0,
ALUNO-811,2022,0,2,F,Ágata,6.97,8.0,7.87,5.0,7.25,6.46,7.5,5.0,11.0
ALUNO-812,2022,0,0,E,Ametista,7.68,7.0,9.31,7.5,8.42,5.62,8.08,5.0,
ALUNO-814,2022,0,2,I,Ágata,6.32,7.0,8.24,7.5,3.67,6.25,6.83,5.0,11.0
ALUNO-815,2022,0,4,P,Ágata,6.58,7.5,6.78,7.5,5.5,7.5,6.87,5.0,
ALUNO-816,2022,0,3,B,Ametista,7.56,8.33,7.11,7.5,7.5,7.66,6.46,10.0,
ALUNO-817,2022,0,3,A,Ametista,7.28,8.75,7.74,7.5,7.22,8.12,8.0,2.5,10.0
ALUNO-818,2022,0,0,Q,Ametista,7.83,9.0,9.01,7.5,8.25,5.62,8.33,5.0,
ALUNO-819,2022,0,0,L,Ágata,6.9,8.5,9.29,7.5,4.33,5.94,7.42,5.0,
ALUNO-820,2022,0,5,B,Ametista,7.3,7.08,8.13,5.62,8.43,6.46,7.88,5.0,14.0
ALUNO-822,2022,0,1,C,Topázio,8.23,9.0,9.6,5.62,8.33,6.25,7.78,10.0,
ALUNO-823,2022,0,2,L,Ametista,7.91,9.5,9.32,8.75,7.17,6.46,8.22,5.0,10.0
ALUNO-824,2022,0,2,U,Quartzo,5.91,8.0,6.06,7.5,4.25,6.25,5.89,5.0,10.0
